trip_id,date_time,pickup_location,dropoff_location,trip_duration,trip_distance,fare_amount,payment_method,driver_id,customer_id
trip_32457,2023-08-25 12:23:00,Suburbs,Suburbs,26,22.56,34.72,cash,driver_91,customer_68
trip_32458,2023-12-05 09:20:00,University,Airport,57,49.15,70.27,cash,driver_72,customer_11
trip_32459,2023-11-03 19:25:00,Downtown,Airport,110,41.9,47.17,cash,driver_1,customer_498
trip_32460,2023-10-16 15:17:00,Suburbs,Airport,67,36.87,8.96,card,driver_83,customer_192
trip_32461,2023-07-21 21:32:00,Suburbs,Mall,70,24.76,81.02,card,driver_25,customer_476
trip_32462,2023-06-29 20:57:00,Downtown,Suburbs,15,10.07,88.88,cash,driver_73,customer_368
trip_32463,2023-03-13 23:21:00,Suburbs,Downtown,100,35.51,24.37,cash,driver_20,customer_71
trip_32464,2023-11-27 18:14:00,Downtown,Airport,28,29.36,66.27,cash,driver_87,customer_249
trip_32465,2023-05-13 12:45:00,University,Airport,51,43.31,92.95,cash,driver_80,customer_425
trip_32466,2023-08-21 05:43:00,Train Station,University,111,10.71,50.1,card,driver_12,customer_60
trip_32467,2023-08-11 12:17:00,University,University,75,26.58,40.22,cash,driver_93,customer_110
trip_32468,2023-07-27 01:53:00,Suburbs,Mall,84,41.55,52.03,cash,driver_42,customer_150
trip_32469,2023-03-06 08:34:00,Downtown,Downtown,83,29.27,14.6,cash,driver_12,customer_9
trip_32470,2023-05-27 18:51:00,Train Station,Train Station,28,21.64,80.34,cash,driver_36,customer_311
trip_32471,2023-11-08 11:25:00,Suburbs,Suburbs,21,21.29,83.67,card,driver_38,customer_327
trip_32472,2023-12-23 01:18:00,Airport,Train Station,39,8.29,65.58,cash,driver_6,customer_43
trip_32473,2023-03-09 10:53:00,Downtown,University,82,45.77,72.23,cash,driver_60,customer_428
trip_32474,2023-11-14 23:01:00,University,Airport,85,6.28,84.05,card,driver_87,customer_243
trip_32475,2023-12-12 12:08:00,University,Airport,116,5.76,22.13,cash,driver_29,customer_357
trip_32476,2023-12-03 01:23:00,University,Suburbs,87,16.65,58.88,card,driver_54,customer_148
trip_32477,2023-05-14 11:05:00,Airport,University,51,12.05,82.62,card,driver_28,customer_292
trip_32478,2023-10-19 16:45:00,Downtown,Mall,18,32.34,94.24,cash,driver_15,customer_227
trip_32479,2023-01-20 18:21:00,Suburbs,University,90,30.24,53.94,card,driver_18,customer_79
trip_32480,2023-04-29 02:16:00,Airport,University,77,34.62,23.54,cash,driver_100,customer_474
trip_32481,2023-07-30 13:25:00,Train Station,Airport,91,38.73,77.31,cash,driver_10,customer_412
trip_32482,2023-09-26 18:04:00,Mall,University,54,35.29,29.09,cash,driver_41,customer_411
trip_32483,2023-03-03 15:51:00,Mall,Downtown,108,27.28,33.72,cash,driver_42,customer_455
trip_32484,2023-12-03 20:41:00,Airport,Airport,57,39.44,71.79,cash,driver_68,customer_319
trip_32485,2023-10-22 18:41:00,Mall,University,68,20.92,66.99,card,driver_4,customer_291
trip_32486,2023-03-22 03:35:00,Train Station,Mall,6,27.71,30.67,cash,driver_27,customer_388
trip_32487,2023-07-09 09:44:00,University,Downtown,74,14.29,81.2,cash,driver_76,customer_498
trip_32488,2023-11-14 13:25:00,Airport,University,11,21.6,18.21,card,driver_99,customer_187
trip_32489,2023-08-20 12:34:00,Mall,Train Station,14,23.91,65.71,card,driver_77,customer_6
trip_32490,2023-01-08 03:08:00,Downtown,Train Station,96,25.6,29.41,cash,driver_32,customer_55
trip_32491,2023-08-24 23:49:00,Airport,Suburbs,52,38.19,58.22,cash,driver_1,customer_169
trip_32492,2023-11-01 22:17:00,Train Station,Train Station,54,3.13,59.43,card,driver_46,customer_432
trip_32493,2023-06-24 22:28:00,Downtown,Mall,110,8.6,78.23,cash,driver_51,customer_362
trip_32494,2023-09-10 04:10:00,University,Suburbs,13,22.72,10.69,card,driver_82,customer_398
trip_32495,2023-02-17 01:06:00,University,Airport,15,34.25,48.09,cash,driver_31,customer_451
trip_32496,2023-03-13 14:45:00,Mall,Mall,75,38.51,15.24,card,driver_53,customer_219
trip_32497,2023-02-03 13:13:00,Downtown,Downtown,66,47.37,18.92,cash,driver_46,customer_318
trip_32498,2023-11-12 19:37:00,Mall,Suburbs,93,14.53,20.64,card,driver_62,customer_285
trip_32499,2023-01-03 15:48:00,Suburbs,Airport,75,42.9,90.37,cash,driver_41,customer_315
trip_32500,2023-01-11 19:35:00,Airport,Train Station,23,14.24,26.83,card,driver_86,customer_5
trip_32501,2023-07-27 15:28:00,Airport,Downtown,80,35.57,77.38,card,driver_21,customer_66
trip_32502,2023-12-06 17:58:00,Train Station,Airport,88,27.54,74.53,cash,driver_69,customer_60
trip_32503,2023-08-27 01:39:00,Train Station,Downtown,88,31.59,94.11,cash,driver_73,customer_64
trip_32504,2023-09-21 23:45:00,Suburbs,Mall,65,30.15,88.92,card,driver_19,customer_405
trip_32505,2023-10-11 08:23:00,Train Station,Train Station,9,40.51,12.15,cash,driver_31,customer_313
trip_32506,2023-07-11 07:06:00,University,Airport,94,8.56,46.3,card,driver_68,customer_386
trip_32507,2023-07-25 06:58:00,Suburbs,Mall,30,28.24,53.11,card,driver_1,customer_16
trip_32508,2023-02-26 19:22:00,Suburbs,Mall,111,48.31,52.56,cash,driver_17,customer_231
trip_32509,2023-03-31 17:13:00,Downtown,Mall,50,10.94,45.31,card,driver_71,customer_386
trip_32510,2023-09-03 08:48:00,Downtown,University,13,49.87,57.94,card,driver_48,customer_390
trip_32511,2023-03-02 18:43:00,Suburbs,Train Station,94,23.4,13.52,cash,driver_25,customer_440
trip_32512,2023-09-26 14:52:00,Mall,Airport,117,44.79,18.35,card,driver_21,customer_82
trip_32513,2023-10-05 10:29:00,Airport,Suburbs,99,24.28,11.17,cash,driver_100,customer_371
trip_32514,2023-11-26 06:17:00,Downtown,Suburbs,98,25.45,25.41,cash,driver_67,customer_487
trip_32515,2023-10-27 07:17:00,University,Train Station,118,3.87,94.73,card,driver_93,customer_468
trip_32516,2023-02-13 05:25:00,Mall,Train Station,20,32.02,49.52,card,driver_56,customer_83
trip_32517,2023-04-27 11:25:00,Train Station,Mall,67,35.3,94.24,card,driver_39,customer_316
trip_32518,2023-02-24 16:05:00,University,Train Station,74,33.18,86.66,cash,driver_3,customer_91
trip_32519,2023-03-27 06:15:00,Suburbs,Airport,18,40.11,21.83,card,driver_45,customer_191
trip_32520,2023-01-20 15:56:00,Suburbs,Suburbs,110,3.58,37.91,card,driver_75,customer_85
trip_32521,2023-07-18 05:56:00,Train Station,Train Station,34,38.56,37.14,cash,driver_83,customer_409
trip_32522,2023-06-15 20:59:00,Mall,Train Station,100,14.79,50.4,cash,driver_13,customer_104
trip_32523,2023-03-13 16:46:00,University,Mall,97,40.12,89.31,card,driver_27,customer_76
trip_32524,2023-07-26 06:52:00,Train Station,Mall,22,41.06,53.99,card,driver_15,customer_309
trip_32525,2023-09-19 19:46:00,Suburbs,Downtown,14,11.67,7.43,card,driver_72,customer_29
trip_32526,2023-12-08 14:40:00,Suburbs,University,8,39.17,89.18,card,driver_46,customer_346
trip_32527,2023-01-29 13:12:00,Downtown,Suburbs,96,45.69,98.34,cash,driver_35,customer_479
trip_32528,2023-09-25 06:34:00,Mall,Mall,82,7.73,7.86,cash,driver_28,customer_488
trip_32529,2023-04-07 04:43:00,Train Station,Downtown,18,5.65,13.45,card,driver_36,customer_418
trip_32530,2023-03-08 04:20:00,Train Station,Train Station,57,49.27,21.36,card,driver_18,customer_437
trip_32531,2023-08-13 21:13:00,Suburbs,Mall,81,35.05,5.73,cash,driver_35,customer_274
trip_32532,2023-04-26 09:14:00,Suburbs,Train Station,59,43.02,80.97,cash,driver_64,customer_472
trip_32533,2023-12-07 04:05:00,Downtown,University,107,47.37,99.21,card,driver_11,customer_427
trip_32534,2023-06-16 02:02:00,Airport,University,42,30.96,78.05,cash,driver_88,customer_52
trip_32535,2023-03-19 19:11:00,University,Downtown,24,32.48,89.31,card,driver_69,customer_115
trip_32536,2023-09-24 13:23:00,Suburbs,Downtown,69,33.84,94.04,card,driver_91,customer_373
trip_32537,2023-09-08 13:03:00,Airport,Airport,88,21.71,94.29,cash,driver_18,customer_354
trip_32538,2023-01-15 05:35:00,Mall,Airport,28,4.13,78.91,cash,driver_80,customer_385
trip_32539,2023-07-31 22:15:00,Suburbs,Downtown,107,45.25,99.95,card,driver_39,customer_105
trip_32540,2023-07-09 10:16:00,Downtown,Suburbs,44,22.92,55.89,cash,driver_21,customer_454
trip_32541,2023-08-27 21:32:00,Mall,Downtown,40,6.44,86.51,cash,driver_61,customer_109
trip_32542,2023-02-12 08:57:00,Mall,Airport,28,1.74,32.68,card,driver_30,customer_167
trip_32543,2023-06-17 17:45:00,Mall,Mall,53,36.61,97.1,cash,driver_27,customer_499
trip_32544,2023-02-24 02:13:00,Train Station,Downtown,99,13.95,84.84,card,driver_32,customer_460
trip_32545,2023-10-21 10:59:00,Suburbs,Airport,44,31.13,84.27,cash,driver_70,customer_25
trip_32546,2023-09-21 06:39:00,Suburbs,University,62,20.47,58.36,card,driver_36,customer_290
trip_32547,2023-06-13 10:39:00,Airport,Airport,45,6.25,19.87,cash,driver_7,customer_287
trip_32548,2023-03-03 02:11:00,University,Train Station,118,20.03,7.39,card,driver_50,customer_75
trip_32549,2023-11-30 13:48:00,Train Station,Mall,33,6.05,58.92,card,driver_28,customer_193
trip_32550,2023-02-12 23:53:00,Airport,Train Station,87,12.04,64.65,card,driver_43,customer_434
trip_32551,2023-02-05 12:14:00,Downtown,Airport,96,21.93,58.25,card,driver_37,customer_414
trip_32552,2023-07-15 09:58:00,Mall,Downtown,62,24.2,6.86,cash,driver_75,customer_12
trip_32553,2023-07-19 18:21:00,Mall,University,19,6.35,58.45,card,driver_91,customer_332
trip_32554,2023-07-15 19:41:00,Downtown,Airport,93,42.1,92.45,cash,driver_43,customer_288
trip_32555,2023-04-20 16:21:00,Downtown,Suburbs,41,43.25,53.1,cash,driver_20,customer_448
trip_32556,2023-12-09 22:04:00,Airport,Suburbs,61,14.81,23.31,cash,driver_35,customer_496
trip_32557,2023-09-10 01:14:00,Airport,Suburbs,40,46.22,65.63,cash,driver_82,customer_207
trip_32558,2023-12-26 06:49:00,University,Downtown,71,7.75,50.43,cash,driver_38,customer_309
trip_32559,2023-12-23 03:55:00,Downtown,University,6,42.05,6.31,cash,driver_52,customer_168
trip_32560,2023-11-21 18:18:00,University,Airport,117,32.44,36.39,cash,driver_20,customer_157
trip_32561,2023-07-02 05:04:00,University,Downtown,109,21.29,71.85,card,driver_92,customer_240
trip_32562,2023-03-24 03:56:00,Downtown,University,11,25.49,76.36,card,driver_38,customer_197
trip_32563,2023-11-02 20:54:00,Airport,Train Station,88,5.94,92.59,cash,driver_7,customer_486
trip_32564,2023-05-24 12:19:00,Airport,Airport,88,8.8,94.69,card,driver_14,customer_271
trip_32565,2023-08-05 12:17:00,Suburbs,Airport,115,7.96,85.24,card,driver_75,customer_41
trip_32566,2023-09-22 08:40:00,Airport,Mall,72,46.74,79.79,cash,driver_26,customer_21
trip_32567,2023-06-07 23:35:00,Downtown,Downtown,32,4.21,74.19,card,driver_39,customer_66
trip_32568,2023-02-08 02:17:00,Airport,Mall,8,47.07,93.63,card,driver_75,customer_62
trip_32569,2023-07-23 03:18:00,Train Station,Mall,41,3.11,71.43,cash,driver_70,customer_153
trip_32570,2023-05-03 11:15:00,Suburbs,Train Station,118,18.09,65.72,card,driver_11,customer_326
trip_32571,2023-02-04 09:10:00,Mall,Mall,10,49.6,97.1,cash,driver_55,customer_67
trip_32572,2023-11-12 08:20:00,Airport,Downtown,17,16.47,56.42,card,driver_44,customer_358
trip_32573,2023-12-21 18:55:00,Airport,Downtown,45,49.21,44.94,cash,driver_40,customer_396
trip_32574,2023-09-27 14:43:00,University,Suburbs,96,31.52,21.79,card,driver_34,customer_367
trip_32575,2023-06-13 02:56:00,Airport,Airport,31,1.74,12.4,card,driver_67,customer_68
trip_32576,2023-07-26 22:51:00,Train Station,Airport,113,33.96,58.5,cash,driver_28,customer_53
trip_32577,2023-10-29 10:33:00,Downtown,University,58,10.15,51.86,card,driver_100,customer_91
trip_32578,2023-08-14 23:48:00,Mall,Airport,110,11.12,59.91,card,driver_94,customer_309
trip_32579,2023-09-30 08:18:00,University,Mall,105,18.12,84.8,card,driver_13,customer_360
trip_32580,2023-07-05 23:33:00,University,Train Station,33,39.49,12.44,card,driver_15,customer_251
trip_32581,2023-02-02 07:44:00,Airport,Train Station,63,15.55,36.83,card,driver_58,customer_443
trip_32582,2023-05-31 03:27:00,Train Station,Train Station,13,20.16,68.53,cash,driver_5,customer_322
trip_32583,2023-01-24 16:27:00,Train Station,Airport,92,21.12,65.99,card,driver_99,customer_289
trip_32584,2023-12-01 00:47:00,Mall,Downtown,26,19.73,16.66,cash,driver_90,customer_200
trip_32585,2023-02-20 02:17:00,Downtown,Downtown,82,9.13,6.84,card,driver_34,customer_475
trip_32586,2023-01-12 13:44:00,Mall,Suburbs,88,20.32,9.62,cash,driver_12,customer_227
trip_32587,2023-01-28 09:00:00,Mall,Downtown,16,12.73,40.68,cash,driver_8,customer_42
trip_32588,2023-12-11 03:37:00,Downtown,Mall,107,8.37,41.57,card,driver_35,customer_44
trip_32589,2023-09-08 16:10:00,University,Airport,111,30.44,66.65,cash,driver_55,customer_325
trip_32590,2023-05-01 19:30:00,Train Station,University,11,16.52,60.62,cash,driver_64,customer_483
trip_32591,2023-08-08 11:52:00,University,University,98,1.61,86.91,cash,driver_95,customer_412
trip_32592,2023-07-22 21:11:00,University,Train Station,49,27.18,20.3,card,driver_38,customer_249
trip_32593,2023-12-01 11:42:00,Suburbs,Train Station,14,8.49,11.81,cash,driver_38,customer_154
trip_32594,2023-03-20 14:49:00,Mall,University,93,26.24,57.03,card,driver_23,customer_67
trip_32595,2023-10-09 15:46:00,Suburbs,Downtown,57,18.46,72.28,card,driver_80,customer_328
trip_32596,2023-08-07 17:28:00,Train Station,Suburbs,59,10.01,52.12,card,driver_49,customer_459
trip_32597,2023-01-06 20:11:00,Downtown,Airport,18,34.78,46.98,cash,driver_44,customer_436
trip_32598,2023-12-12 17:57:00,University,Train Station,13,13.93,45.05,card,driver_88,customer_193
trip_32599,2023-11-02 10:17:00,Mall,Airport,84,2.49,59.76,card,driver_20,customer_104
trip_32600,2023-08-25 02:38:00,Airport,Downtown,46,44.83,74.05,card,driver_50,customer_54
trip_32601,2023-01-25 05:40:00,Suburbs,University,35,17.35,79.47,card,driver_28,customer_299
trip_32602,2023-03-16 15:45:00,Train Station,Airport,27,26.0,36.93,card,driver_100,customer_298
trip_32603,2023-09-06 10:11:00,Mall,Airport,78,16.08,68.54,card,driver_96,customer_203
trip_32604,2023-02-15 16:22:00,Downtown,Suburbs,7,11.11,95.94,cash,driver_77,customer_61
trip_32605,2023-01-22 17:43:00,Airport,Mall,109,49.08,47.19,cash,driver_58,customer_201
trip_32606,2023-11-25 15:46:00,Train Station,University,99,4.82,71.55,cash,driver_16,customer_158
trip_32607,2023-04-24 20:34:00,Airport,Train Station,105,17.6,92.77,cash,driver_80,customer_126
trip_32608,2023-01-29 05:51:00,Mall,University,20,29.62,55.37,cash,driver_7,customer_286
trip_32609,2023-05-25 00:09:00,Suburbs,Mall,18,2.37,11.65,card,driver_48,customer_159
trip_32610,2023-01-19 18:13:00,University,University,93,32.25,7.33,card,driver_44,customer_218
trip_32611,2023-10-17 18:20:00,Train Station,Downtown,20,17.13,23.79,card,driver_62,customer_251
trip_32612,2023-09-23 12:07:00,Airport,Downtown,82,38.4,43.88,card,driver_96,customer_166
trip_32613,2023-02-07 21:37:00,Train Station,Airport,111,35.25,62.68,cash,driver_88,customer_317
trip_32614,2023-09-27 10:35:00,University,University,114,44.91,84.59,card,driver_32,customer_258
trip_32615,2023-01-28 00:17:00,Mall,Suburbs,90,28.8,12.67,cash,driver_7,customer_210
trip_32616,2023-02-16 00:53:00,Train Station,University,92,39.27,24.36,cash,driver_80,customer_138
trip_32617,2023-07-23 13:53:00,University,Airport,56,19.75,16.84,card,driver_25,customer_334
trip_32618,2023-11-20 20:00:00,Train Station,Suburbs,24,19.02,26.61,card,driver_14,customer_76
trip_32619,2023-01-02 04:59:00,University,University,14,42.49,39.41,card,driver_45,customer_133
trip_32620,2023-06-22 04:16:00,Downtown,University,77,25.96,31.49,cash,driver_36,customer_222
trip_32621,2023-05-23 04:03:00,Train Station,Downtown,72,17.07,42.24,cash,driver_36,customer_447
trip_32622,2023-02-23 17:57:00,University,Downtown,109,48.36,14.73,cash,driver_39,customer_29
trip_32623,2023-05-18 00:20:00,University,Suburbs,117,38.34,78.68,cash,driver_33,customer_440
trip_32624,2023-02-14 03:23:00,Mall,Train Station,116,35.48,49.85,cash,driver_99,customer_65
trip_32625,2023-02-18 04:13:00,Airport,Train Station,79,7.83,65.91,card,driver_81,customer_162
trip_32626,2023-05-16 08:52:00,Suburbs,Mall,91,15.45,37.92,card,driver_12,customer_475
trip_32627,2023-01-27 06:40:00,University,Train Station,95,45.23,86.0,cash,driver_29,customer_453
trip_32628,2023-11-07 21:40:00,Suburbs,Mall,115,16.18,19.1,cash,driver_80,customer_443
trip_32629,2023-08-30 03:00:00,University,University,72,1.34,88.31,card,driver_59,customer_497
trip_32630,2023-01-14 13:21:00,Downtown,University,65,25.4,17.4,card,driver_91,customer_18
trip_32631,2023-09-05 20:39:00,Airport,Mall,48,1.77,48.7,cash,driver_23,customer_108
trip_32632,2023-11-17 20:10:00,Suburbs,University,111,44.43,95.07,card,driver_24,customer_450
trip_32633,2023-06-01 16:46:00,Airport,Suburbs,35,25.73,55.54,card,driver_5,customer_350
trip_32634,2023-10-07 13:20:00,Downtown,Train Station,109,46.73,95.01,card,driver_27,customer_255
trip_32635,2023-07-13 14:39:00,University,Mall,60,15.32,85.71,cash,driver_59,customer_128
trip_32636,2023-09-15 08:44:00,Airport,Downtown,90,21.74,81.19,card,driver_72,customer_299
trip_32637,2023-01-10 16:07:00,Train Station,Train Station,33,6.49,71.35,cash,driver_97,customer_429
trip_32638,2023-12-25 15:45:00,Downtown,Downtown,86,23.11,83.67,cash,driver_53,customer_30
trip_32639,2023-04-17 12:41:00,Downtown,University,37,18.3,5.21,cash,driver_81,customer_433
trip_32640,2023-03-24 21:18:00,Suburbs,Airport,6,47.04,54.1,cash,driver_97,customer_109
trip_32641,2023-01-16 13:08:00,Airport,Suburbs,10,43.47,46.13,card,driver_5,customer_123
trip_32642,2023-02-01 06:26:00,Suburbs,University,18,11.65,82.66,cash,driver_39,customer_26
trip_32643,2023-05-05 09:12:00,Downtown,Downtown,120,22.71,74.4,card,driver_68,customer_22
trip_32644,2023-10-28 18:42:00,Airport,Suburbs,60,2.8,25.03,cash,driver_35,customer_361
trip_32645,2023-09-23 14:55:00,Airport,Suburbs,118,5.08,53.66,card,driver_39,customer_259
trip_32646,2023-11-29 20:52:00,Airport,Downtown,71,13.86,28.22,cash,driver_16,customer_83
trip_32647,2023-06-22 23:23:00,Train Station,Airport,107,18.52,46.99,card,driver_94,customer_114
trip_32648,2023-03-20 21:35:00,University,Train Station,107,34.38,88.29,card,driver_71,customer_54
trip_32649,2023-11-24 23:00:00,Train Station,Suburbs,87,9.22,60.5,card,driver_22,customer_364
trip_32650,2023-02-26 22:10:00,Suburbs,Train Station,13,7.68,74.19,card,driver_90,customer_428
trip_32651,2023-07-07 21:37:00,University,University,91,28.11,64.52,cash,driver_71,customer_496
trip_32652,2023-05-20 03:50:00,Mall,Airport,110,30.22,32.35,card,driver_26,customer_322
trip_32653,2023-06-05 10:38:00,Suburbs,Suburbs,29,6.61,22.96,card,driver_71,customer_47
trip_32654,2023-04-19 08:14:00,Train Station,Mall,48,4.79,75.67,card,driver_40,customer_86
trip_32655,2023-12-16 13:53:00,Suburbs,University,89,46.8,87.79,card,driver_91,customer_349
trip_32656,2023-06-16 13:01:00,Airport,Suburbs,81,45.13,59.6,card,driver_39,customer_296
trip_32657,2023-11-06 06:19:00,Train Station,Train Station,51,5.27,17.45,cash,driver_91,customer_262
trip_32658,2023-09-20 13:43:00,Mall,Mall,78,39.6,97.15,cash,driver_89,customer_46
trip_32659,2023-04-08 11:56:00,University,Suburbs,16,4.81,31.82,cash,driver_29,customer_487
trip_32660,2023-03-18 15:51:00,Airport,University,65,29.0,55.94,cash,driver_42,customer_363
trip_32661,2023-04-12 09:10:00,Suburbs,Suburbs,35,6.01,57.17,card,driver_21,customer_323
trip_32662,2023-06-13 19:02:00,Suburbs,Downtown,108,2.73,19.92,cash,driver_76,customer_236
trip_32663,2023-07-08 05:21:00,Suburbs,Mall,9,26.72,62.37,cash,driver_96,customer_469
trip_32664,2023-04-10 20:37:00,Train Station,Mall,28,2.77,35.24,card,driver_35,customer_380
